,ID,SEASON,CITY,CITY_Corrrected,TEAM1,TEAM1_MODEL,TEAM2,TEAM2_MODEL,TOSS_WINNER,TEAM1_STRENGTH,TEAM1_CUMU_STRENGTH,TEAM2_STRENGTH,TEAM2_CUMU_STRENGTH,TOSS_DECISION,RESULT,WINNER,WIN_BY_RUNS,TOSS_WINNER_MODEL,WINNER_MODEL,TOSS_DECISION_MODEL,CITY_MODEL,WIN_RATE_TEAM1,WIN_RATE_TEAM2
11,12,2017,Bangalore,RCB,MI,1,RCB,0,MI,2.32393381598782,2.9725188634774025,0.5807711651179815,-0.09475304931615604,field,normal,MI,0,1,1,0,0,0.13937282229965156,0.11846689895470384
12,13,2017,Rajkot,GL,GL,1,RPS,0,GL,0.30969496988904593,0.11635132629166502,0.20896574393002024,0.8848368802401997,field,normal,GL,0,1,1,0,1,0.0156794425087108,0.02961672473867596
13,14,2017,Kolkata,KKR,KKR,1,SRH,0,SRH,-0.2418293551487826,0.08680417132292668,-0.4488393120667694,-1.4471774282578154,field,normal,KKR,17,0,1,0,1,0.11846689895470384,0.1097560975609756
14,15,2017,Delhi,DD,DD,1,KXIP,0,DD,0.7698392832513526,0.6419005344811712,-0.00039943763260663677,0.8653518783631032,bat,normal,DD,51,1,1,1,1,0.09581881533101046,0.1097560975609756
15,16,2017,Mumbai,MI,MI,1,GL,0,MI,2.32393381598782,2.9725188634774025,0.30969496988904593,0.11635132629166502,field,normal,MI,0,1,1,0,1,0.13937282229965156,0.0156794425087108
16,17,2017,Bangalore,RCB,RPS,1,RCB,0,RCB,0.20896574393002024,0.8848368802401997,0.5807711651179815,-0.09475304931615604,field,normal,RPS,27,0,1,0,0,0.02961672473867596,0.11846689895470384
17,18,2017,Delhi,DD,KKR,1,DD,0,DD,-0.2418293551487826,0.08680417132292668,0.7698392832513526,0.6419005344811712,bat,normal,KKR,0,0,1,1,0,0.11846689895470384,0.09581881533101046
18,19,2017,Hyderabad,SRH,SRH,1,KXIP,0,KXIP,-0.4488393120667694,-1.4471774282578154,-0.00039943763260663677,0.8653518783631032,field,normal,SRH,5,0,1,0,1,0.1097560975609756,0.1097560975609756
19,20,2017,Rajkot,GL,RCB,1,GL,0,GL,0.5807711651179815,-0.09475304931615604,0.30969496988904593,0.11635132629166502,field,normal,RCB,21,0,1,0,0,0.11846689895470384,0.0156794425087108
20,21,2017,Hyderabad,SRH,SRH,1,DD,0,SRH,-0.4488393120667694,-1.4471774282578154,0.7698392832513526,0.6419005344811712,bat,normal,SRH,15,1,1,1,1,0.1097560975609756,0.09581881533101046
21,22,2017,Indore,Indore,MI,1,KXIP,0,MI,2.32393381598782,2.9725188634774025,-0.00039943763260663677,0.8653518783631032,field,normal,MI,0,1,1,0,2,0.13937282229965156,0.1097560975609756
22,23,2017,Kolkata,KKR,GL,1,KKR,0,GL,0.30969496988904593,0.11635132629166502,-0.2418293551487826,0.08680417132292668,field,normal,GL,0,1,1,0,0,0.0156794425087108,0.11846689895470384
23,24,2017,Mumbai,MI,MI,1,DD,0,DD,2.32393381598782,2.9725188634774025,0.7698392832513526,0.6419005344811712,field,normal,MI,14,0,1,0,1,0.13937282229965156,0.09581881533101046
24,25,2017,Pune,RPS,RPS,1,SRH,0,RPS,0.20896574393002024,0.8848368802401997,-0.4488393120667694,-1.4471774282578154,field,normal,RPS,0,1,1,0,1,0.02961672473867596,0.1097560975609756
25,26,2017,Rajkot,GL,KXIP,1,GL,0,GL,-0.00039943763260663677,0.8653518783631032,0.30969496988904593,0.11635132629166502,field,normal,KXIP,26,0,1,0,0,0.1097560975609756,0.0156794425087108
26,27,2017,Kolkata,KKR,KKR,1,RCB,0,RCB,-0.2418293551487826,0.08680417132292668,0.5807711651179815,-0.09475304931615604,field,normal,KKR,82,0,1,0,1,0.11846689895470384,0.11846689895470384
27,28,2017,Mumbai,MI,RPS,1,MI,0,MI,0.20896574393002024,0.8848368802401997,2.32393381598782,2.9725188634774025,field,normal,RPS,3,0,1,0,0,0.02961672473867596,0.13937282229965156
28,29,2017,Pune,RPS,KKR,1,RPS,0,KKR,-0.2418293551487826,0.08680417132292668,0.20896574393002024,0.8848368802401997,field,normal,KKR,0,1,1,0,0,0.11846689895470384,0.02961672473867596
29,30,2017,Bangalore,RCB,GL,1,RCB,0,GL,0.30969496988904593,0.11635132629166502,0.5807711651179815,-0.09475304931615604,field,normal,GL,0,1,1,0,0,0.0156794425087108,0.11846689895470384
30,31,2017,Kolkata,KKR,KKR,1,DD,0,KKR,-0.2418293551487826,0.08680417132292668,0.7698392832513526,0.6419005344811712,field,normal,KKR,0,1,1,0,1,0.11846689895470384,0.09581881533101046
31,32,2017,Chandigarh,KXIP,SRH,1,KXIP,0,KXIP,-0.4488393120667694,-1.4471774282578154,-0.00039943763260663677,0.8653518783631032,field,normal,SRH,26,0,1,0,0,0.1097560975609756,0.1097560975609756
32,33,2017,Pune,RPS,RPS,1,RCB,0,RCB,0.20896574393002024,0.8848368802401997,0.5807711651179815,-0.09475304931615604,field,normal,RPS,61,0,1,0,1,0.02961672473867596,0.11846689895470384
33,34,2017,Rajkot,GL,MI,1,GL,0,GL,2.32393381598782,2.9725188634774025,0.30969496988904593,0.11635132629166502,bat,tie,MI,0,0,1,1,0,0.13937282229965156,0.0156794425087108
34,35,2017,Chandigarh,KXIP,KXIP,1,DD,0,KXIP,-0.00039943763260663677,0.8653518783631032,0.7698392832513526,0.6419005344811712,field,normal,KXIP,0,1,1,0,1,0.1097560975609756,0.09581881533101046
35,36,2017,Hyderabad,SRH,SRH,1,KKR,0,KKR,-0.4488393120667694,-1.4471774282578154,-0.2418293551487826,0.08680417132292668,field,normal,SRH,48,0,1,0,1,0.1097560975609756,0.11846689895470384
36,37,2017,Mumbai,MI,MI,1,RCB,0,RCB,2.32393381598782,2.9725188634774025,0.5807711651179815,-0.09475304931615604,bat,normal,MI,0,0,1,1,1,0.13937282229965156,0.11846689895470384
37,38,2017,Pune,RPS,RPS,1,GL,0,RPS,0.20896574393002024,0.8848368802401997,0.30969496988904593,0.11635132629166502,field,normal,RPS,0,1,1,0,1,0.02961672473867596,0.0156794425087108
38,39,2017,Delhi,DD,DD,1,SRH,0,DD,0.7698392832513526,0.6419005344811712,-0.4488393120667694,-1.4471774282578154,field,normal,DD,0,1,1,0,1,0.09581881533101046,0.1097560975609756
39,40,2017,Kolkata,KKR,RPS,1,KKR,0,RPS,0.20896574393002024,0.8848368802401997,-0.2418293551487826,0.08680417132292668,field,normal,RPS,0,1,1,0,0,0.02961672473867596,0.11846689895470384
40,41,2017,Delhi,DD,DD,1,GL,0,DD,0.7698392832513526,0.6419005344811712,0.30969496988904593,0.11635132629166502,field,normal,DD,0,1,1,0,1,0.09581881533101046,0.0156794425087108
41,42,2017,Bangalore,RCB,KXIP,1,RCB,0,RCB,-0.00039943763260663677,0.8653518783631032,0.5807711651179815,-0.09475304931615604,field,normal,KXIP,19,0,1,0,0,0.1097560975609756,0.11846689895470384
42,43,2017,Hyderabad,SRH,RPS,1,SRH,0,SRH,0.20896574393002024,0.8848368802401997,-0.4488393120667694,-1.4471774282578154,field,normal,RPS,12,0,1,0,0,0.02961672473867596,0.1097560975609756
43,44,2017,Delhi,DD,MI,1,DD,0,DD,2.32393381598782,2.9725188634774025,0.7698392832513526,0.6419005344811712,field,normal,MI,146,0,1,0,0,0.13937282229965156,0.09581881533101046
44,45,2017,Bangalore,RCB,KKR,1,RCB,0,KKR,-0.2418293551487826,0.08680417132292668,0.5807711651179815,-0.09475304931615604,field,normal,KKR,0,1,1,0,0,0.11846689895470384,0.11846689895470384
45,46,2017,Chandigarh,KXIP,GL,1,KXIP,0,GL,0.30969496988904593,0.11635132629166502,-0.00039943763260663677,0.8653518783631032,field,normal,GL,0,1,1,0,0,0.0156794425087108,0.1097560975609756
46,47,2017,Hyderabad,SRH,SRH,1,MI,0,MI,-0.4488393120667694,-1.4471774282578154,2.32393381598782,2.9725188634774025,bat,normal,SRH,0,0,1,1,1,0.1097560975609756,0.13937282229965156
47,48,2017,Chandigarh,KXIP,KXIP,1,KKR,0,KKR,-0.00039943763260663677,0.8653518783631032,-0.2418293551487826,0.08680417132292668,field,normal,KXIP,14,0,1,0,1,0.1097560975609756,0.11846689895470384
48,49,2017,Kanpur,Kanpur,DD,1,GL,0,DD,0.7698392832513526,0.6419005344811712,0.30969496988904593,0.11635132629166502,field,normal,DD,0,1,1,0,2,0.09581881533101046,0.0156794425087108
49,50,2017,Mumbai,MI,KXIP,1,MI,0,MI,-0.00039943763260663677,0.8653518783631032,2.32393381598782,2.9725188634774025,field,normal,KXIP,7,0,1,0,0,0.1097560975609756,0.13937282229965156
50,51,2017,Delhi,DD,DD,1,RPS,0,DD,0.7698392832513526,0.6419005344811712,0.20896574393002024,0.8848368802401997,bat,normal,DD,7,1,1,1,1,0.09581881533101046,0.02961672473867596
51,52,2017,Kanpur,Kanpur,SRH,1,GL,0,SRH,-0.4488393120667694,-1.4471774282578154,0.30969496988904593,0.11635132629166502,field,normal,SRH,0,1,1,0,2,0.1097560975609756,0.0156794425087108
52,53,2017,Kolkata,KKR,MI,1,KKR,0,KKR,2.32393381598782,2.9725188634774025,-0.2418293551487826,0.08680417132292668,field,normal,MI,9,0,1,0,0,0.13937282229965156,0.11846689895470384
53,54,2017,Pune,RPS,RPS,1,KXIP,0,RPS,0.20896574393002024,0.8848368802401997,-0.00039943763260663677,0.8653518783631032,field,normal,RPS,0,1,1,0,1,0.02961672473867596,0.1097560975609756
54,55,2017,Delhi,DD,RCB,1,DD,0,RCB,0.5807711651179815,-0.09475304931615604,0.7698392832513526,0.6419005344811712,bat,normal,RCB,10,1,1,1,0,0.11846689895470384,0.09581881533101046
55,56,2017,Mumbai,MI,RPS,1,MI,0,MI,0.20896574393002024,0.8848368802401997,2.32393381598782,2.9725188634774025,field,normal,RPS,20,0,1,0,0,0.02961672473867596,0.13937282229965156
56,57,2017,Bangalore,RCB,KKR,1,SRH,0,KKR,-0.2418293551487826,0.08680417132292668,-0.4488393120667694,-1.4471774282578154,field,normal,KKR,0,1,1,0,2,0.11846689895470384,0.1097560975609756
57,58,2017,Bangalore,RCB,MI,1,KKR,0,MI,2.32393381598782,2.9725188634774025,-0.2418293551487826,0.08680417132292668,field,normal,MI,0,1,1,0,2,0.13937282229965156,0.11846689895470384
58,59,2017,Hyderabad,SRH,MI,1,RPS,0,MI,2.32393381598782,2.9725188634774025,0.20896574393002024,0.8848368802401997,bat,normal,MI,1,1,1,1,2,0.13937282229965156,0.02961672473867596
59,60,2008,Bangalore,RCB,KKR,1,RCB,0,RCB,,,,,field,normal,KKR,140,0,1,0,0,0.0,0.0
60,61,2008,Chandigarh,KXIP,CSK,1,KXIP,0,CSK,,,,,bat,normal,CSK,33,1,1,1,0,0.0,0.0
61,62,2008,Delhi,DD,DD,1,RR,0,RR,,,,,bat,normal,DD,0,0,1,1,1,0.0,0.0
62,63,2008,Mumbai,MI,RCB,1,MI,0,MI,,,,,bat,normal,RCB,0,0,1,1,0,0.0,0.0
63,64,2008,Kolkata,KKR,KKR,1,SRH,0,SRH,,,,,bat,normal,KKR,0,0,1,1,1,0.0,0.0
64,65,2008,Jaipur,RR,RR,1,KXIP,0,KXIP,,,,,bat,normal,RR,0,0,1,1,1,0.0,0.0
65,66,2008,Hyderabad,SRH,DD,1,SRH,0,SRH,,,,,bat,normal,DD,0,0,1,1,0,0.0,0.0
66,67,2008,Chennai,CSK,CSK,1,MI,0,MI,,,,,field,normal,CSK,6,0,1,0,1,0.0,0.0
67,68,2008,Hyderabad,SRH,RR,1,SRH,0,RR,,,,,field,normal,RR,0,1,1,0,0,0.0,0.0
68,69,2008,Chandigarh,KXIP,KXIP,1,MI,0,MI,,,,,field,normal,KXIP,66,0,1,0,1,0.0,0.0
69,70,2008,Bangalore,RCB,RR,1,RCB,0,RR,,,,,field,normal,RR,0,1,1,0,0,0.0,0.0
70,71,2008,Chennai,CSK,CSK,1,KKR,0,KKR,,,,,bat,normal,CSK,0,0,1,1,1,0.0,0.0
71,72,2008,Mumbai,MI,MI,1,SRH,0,SRH,,,,,field,normal,SRH,0,0,0,0,1,0.0,0.0
72,73,2008,Chandigarh,KXIP,DD,1,KXIP,0,DD,,,,,bat,normal,KXIP,0,1,0,1,0,0.0,0.0
73,74,2008,Bangalore,RCB,CSK,1,RCB,0,CSK,,,,,bat,normal,CSK,13,1,1,1,0,0.0,0.0
74,75,2008,Kolkata,KKR,KKR,1,MI,0,KKR,,,,,bat,normal,MI,0,1,0,1,1,0.0,0.0
75,76,2008,Delhi,DD,DD,1,RCB,0,RCB,,,,,field,normal,DD,10,0,1,0,1,0.0,0.0
76,77,2008,Hyderabad,SRH,SRH,1,KXIP,0,KXIP,,,,,field,normal,KXIP,0,0,0,0,1,0.0,0.0
77,78,2008,Jaipur,RR,RR,1,KKR,0,RR,,,,,bat,normal,RR,45,1,1,1,1,0.0,0.0
78,79,2008,Chennai,CSK,CSK,1,DD,0,CSK,,,,,bat,normal,DD,0,1,0,1,1,0.0,0.0
79,80,2008,Hyderabad,SRH,SRH,1,RCB,0,SRH,,,,,bat,normal,RCB,0,1,0,1,1,0.0,0.0
80,81,2008,Chandigarh,KXIP,KXIP,1,KKR,0,KXIP,,,,,bat,normal,KXIP,9,1,1,1,1,0.0,0.0
81,82,2008,Mumbai,MI,MI,1,DD,0,DD,,,,,field,normal,MI,29,0,1,0,1,0.0,0.0
82,83,2008,Jaipur,RR,CSK,1,RR,0,CSK,,,,,bat,normal,RR,0,1,0,1,0,0.0,0.0
83,84,2008,Bangalore,RCB,RCB,1,KXIP,0,KXIP,,,,,field,normal,KXIP,0,0,0,0,1,0.0,0.0
84,85,2008,Chennai,CSK,CSK,1,SRH,0,SRH,,,,,field,normal,SRH,0,0,0,0,1,0.0,0.0
85,86,2008,Mumbai,MI,RR,1,MI,0,MI,,,,,field,normal,MI,0,0,0,0,0,0.0,0.0
86,87,2008,Delhi,DD,DD,1,CSK,0,CSK,,,,,field,normal,CSK,0,0,0,0,1,0.0,0.0
87,88,2008,Kolkata,KKR,KKR,1,RCB,0,KKR,,,,,bat,normal,KKR,5,1,1,1,1,0.0,0.0
88,89,2008,Jaipur,RR,SRH,1,RR,0,RR,,,,,field,normal,RR,0,0,0,0,0,0.0,0.0
89,90,2008,Bangalore,RCB,RCB,1,MI,0,MI,,,,,field,normal,MI,0,0,0,0,1,0.0,0.0
90,91,2008,Chennai,CSK,CSK,1,KXIP,0,KXIP,,,,,field,normal,CSK,18,0,1,0,1,0.0,0.0
91,92,2008,Hyderabad,SRH,KKR,1,SRH,0,KKR,,,,,bat,normal,KKR,23,1,1,1,0,0.0,0.0
92,93,2008,Jaipur,RR,DD,1,RR,0,RR,,,,,field,normal,RR,0,0,0,0,0,0.0,0.0
93,94,2008,Chandigarh,KXIP,RCB,1,KXIP,0,RCB,,,,,bat,normal,KXIP,0,1,0,1,0,0.0,0.0
94,95,2008,Kolkata,KKR,KKR,1,DD,0,KKR,,,,,bat,normal,KKR,23,1,1,1,1,0.0,0.0
95,96,2008,Mumbai,MI,CSK,1,MI,0,MI,,,,,field,normal,MI,0,0,0,0,0,0.0,0.0
96,97,2008,Chandigarh,KXIP,KXIP,1,RR,0,RR,,,,,field,normal,KXIP,41,0,1,0,1,0.0,0.0
97,98,2008,Delhi,DD,DD,1,SRH,0,SRH,,,,,field,normal,DD,12,0,1,0,1,0.0,0.0
98,99,2008,Mumbai,MI,KKR,1,MI,0,MI,,,,,field,normal,MI,0,0,0,0,0,0.0,0.0
99,100,2008,Delhi,DD,DD,1,KXIP,0,DD,,,,,bat,normal,KXIP,6,1,0,1,1,0.0,0.0
100,101,2008,Jaipur,RR,RR,1,RCB,0,RCB,,,,,field,normal,RR,65,0,1,0,1,0.0,0.0
101,102,2008,Hyderabad,SRH,MI,1,SRH,0,SRH,,,,,field,normal,MI,25,0,1,0,0,0.0,0.0
102,103,2008,Kolkata,KKR,KKR,1,CSK,0,KKR,,,,,bat,normal,CSK,3,1,0,1,1,0.0,0.0
103,104,2008,Bangalore,RCB,RCB,1,DD,0,DD,,,,,field,normal,DD,0,0,0,0,1,0.0,0.0
104,105,2008,Kolkata,KKR,KKR,1,RR,0,RR,,,,,field,normal,RR,0,0,0,0,1,0.0,0.0
105,106,2008,Mumbai,MI,KXIP,1,MI,0,MI,,,,,field,normal,KXIP,1,0,1,0,0,0.0,0.0
106,107,2008,Chennai,CSK,RCB,1,CSK,0,RCB,,,,,bat,normal,RCB,14,1,1,1,0,0.0,0.0
107,108,2008,Chandigarh,KXIP,SRH,1,KXIP,0,KXIP,,,,,field,normal,KXIP,0,0,0,0,0,0.0,0.0
108,109,2008,Delhi,DD,MI,1,DD,0,DD,,,,,field,normal,DD,0,0,0,0,0,0.0,0.0
109,110,2008,Chennai,CSK,RR,1,CSK,0,RR,,,,,bat,normal,RR,10,1,1,1,0,0.0,0.0
110,111,2008,Bangalore,RCB,RCB,1,SRH,0,SRH,,,,,field,normal,RCB,3,0,1,0,1,0.0,0.0
111,112,2008,Kolkata,KKR,KXIP,1,KKR,0,KXIP,,,,,bat,normal,KKR,0,1,0,1,0,0.0,0.0
112,113,2008,Jaipur,RR,MI,1,RR,0,RR,,,,,field,normal,RR,0,0,0,0,0,0.0,0.0
113,114,2008,Hyderabad,SRH,SRH,1,CSK,0,SRH,,,,,bat,normal,CSK,0,1,0,1,1,0.0,0.0
114,115,2008,Mumbai,MI,RR,1,DD,0,DD,,,,,field,normal,RR,105,0,1,0,2,0.0,0.0
115,116,2008,Mumbai,MI,KXIP,1,CSK,0,KXIP,,,,,bat,normal,CSK,0,1,0,1,2,0.0,0.0
116,117,2008,Mumbai,MI,CSK,1,RR,0,RR,,,,,field,normal,RR,0,0,0,0,2,0.0,0.0
117,118,2009,Cape Town,Cape Town,MI,1,CSK,0,CSK,0.729605194880602,1.4971581988187723,-0.7525305260919315,-0.4511899033194661,field,normal,MI,19,0,1,0,2,0.1206896551724138,0.15517241379310345
118,119,2009,Cape Town,Cape Town,RCB,1,RR,0,RCB,-0.3473851893791538,0.08139570048511705,-0.9403135533646445,-0.6980409167748955,bat,normal,RCB,75,1,1,1,2,0.06896551724137931,0.2241379310344828
119,120,2009,Cape Town,Cape Town,KXIP,1,DD,0,DD,-1.2889041792562217,-1.156282274005919,0.11000165819339103,0.6826556146758458,field,normal,DD,0,0,0,0,2,0.1724137931034483,0.1206896551724138
120,121,2009,Cape Town,Cape Town,KKR,1,SRH,0,KKR,-1.4655893447683503,-1.3885445439386979,-0.9312949311261634,-0.686185446811108,bat,normal,SRH,0,1,0,1,2,0.10344827586206896,0.03448275862068965
121,122,2009,Port Elizabeth,Port Elizabeth,CSK,1,RCB,0,CSK,-0.7525305260919315,-0.4511899033194661,-0.3473851893791538,0.08139570048511705,bat,normal,CSK,92,1,1,1,2,0.15517241379310345,0.06896551724137931
122,123,2009,Durban,Durban,KXIP,1,KKR,0,KKR,-1.2889041792562217,-1.156282274005919,-1.4655893447683503,-1.3885445439386979,field,normal,KKR,11,0,0,0,2,0.1724137931034483,0.10344827586206896
123,124,2009,Cape Town,Cape Town,SRH,1,RCB,0,SRH,-0.9312949311261634,-0.686185446811108,-0.3473851893791538,0.08139570048511705,bat,normal,SRH,24,1,1,1,2,0.03448275862068965,0.06896551724137931
124,125,2009,Durban,Durban,DD,1,CSK,0,DD,0.11000165819339103,0.6826556146758458,-0.7525305260919315,-0.4511899033194661,bat,normal,DD,9,1,1,1,2,0.1206896551724138,0.15517241379310345
125,126,2009,Cape Town,Cape Town,RR,1,KKR,0,KKR,-0.9403135533646445,-0.6980409167748955,-1.4655893447683503,-1.3885445439386979,field,tie,RR,0,0,1,0,2,0.2241379310344828,0.10344827586206896
126,127,2009,Durban,Durban,RCB,1,KXIP,0,RCB,-0.3473851893791538,0.08139570048511705,-1.2889041792562217,-1.156282274005919,bat,normal,KXIP,0,1,0,1,2,0.06896551724137931,0.1724137931034483
127,128,2009,Durban,Durban,SRH,1,MI,0,SRH,-0.9312949311261634,-0.686185446811108,0.729605194880602,1.4971581988187723,bat,normal,SRH,12,1,1,1,2,0.03448275862068965,0.1206896551724138
128,129,2009,Port Elizabeth,Port Elizabeth,RCB,1,DD,0,RCB,-0.3473851893791538,0.08139570048511705,0.11000165819339103,0.6826556146758458,bat,normal,DD,0,1,0,1,2,0.06896551724137931,0.1206896551724138
129,130,2009,Cape Town,Cape Town,KXIP,1,RR,0,KXIP,-1.2889041792562217,-1.156282274005919,-0.9403135533646445,-0.6980409167748955,bat,normal,KXIP,27,1,1,1,2,0.1724137931034483,0.2241379310344828
130,131,2009,Durban,Durban,CSK,1,SRH,0,SRH,-0.7525305260919315,-0.4511899033194661,-0.9312949311261634,-0.686185446811108,field,normal,SRH,0,0,0,0,2,0.15517241379310345,0.03448275862068965
131,132,2009,Port Elizabeth,Port Elizabeth,MI,1,KKR,0,MI,0.729605194880602,1.4971581988187723,-1.4655893447683503,-1.3885445439386979,bat,normal,MI,92,1,1,1,2,0.1206896551724138,0.10344827586206896
132,133,2009,Centurion,Centurion,DD,1,RR,0,DD,0.11000165819339103,0.6826556146758458,-0.9403135533646445,-0.6980409167748955,bat,normal,RR,0,1,0,1,2,0.1206896551724138,0.2241379310344828
133,134,2009,Durban,Durban,KKR,1,RCB,0,KKR,-1.4655893447683503,-1.3885445439386979,-0.3473851893791538,0.08139570048511705,bat,normal,RCB,0,1,0,1,2,0.10344827586206896,0.06896551724137931
134,135,2009,Durban,Durban,KXIP,1,MI,0,KXIP,-1.2889041792562217,-1.156282274005919,0.729605194880602,1.4971581988187723,bat,normal,KXIP,3,1,1,1,2,0.1724137931034483,0.1206896551724138
135,136,2009,Centurion,Centurion,SRH,1,DD,0,DD,-0.9312949311261634,-0.686185446811108,0.11000165819339103,0.6826556146758458,field,normal,DD,0,0,0,0,2,0.03448275862068965,0.1206896551724138
136,137,2009,Centurion,Centurion,CSK,1,RR,0,RR,-0.7525305260919315,-0.4511899033194661,-0.9403135533646445,-0.6980409167748955,field,normal,CSK,38,0,1,0,2,0.15517241379310345,0.2241379310344828
137,138,2009,East London,East London,MI,1,KKR,0,MI,0.729605194880602,1.4971581988187723,-1.4655893447683503,-1.3885445439386979,bat,normal,MI,9,1,1,1,2,0.1206896551724138,0.10344827586206896
138,139,2009,Durban,Durban,RCB,1,KXIP,0,RCB,-0.3473851893791538,0.08139570048511705,-1.2889041792562217,-1.156282274005919,bat,normal,RCB,8,1,1,1,2,0.06896551724137931,0.1724137931034483
139,140,2009,Port Elizabeth,Port Elizabeth,SRH,1,RR,0,SRH,-0.9312949311261634,-0.686185446811108,-0.9403135533646445,-0.6980409167748955,bat,normal,RR,0,1,0,1,2,0.03448275862068965,0.2241379310344828
140,141,2009,Johannesburg,Johannesburg,CSK,1,DD,0,DD,-0.7525305260919315,-0.4511899033194661,0.11000165819339103,0.6826556146758458,field,normal,CSK,18,0,1,0,2,0.15517241379310345,0.1206896551724138
141,142,2009,Port Elizabeth,Port Elizabeth,KKR,1,KXIP,0,KKR,-1.4655893447683503,-1.3885445439386979,-1.2889041792562217,-1.156282274005919,bat,normal,KXIP,0,1,0,1,2,0.10344827586206896,0.1724137931034483
142,143,2009,Johannesburg,Johannesburg,MI,1,RCB,0,MI,0.729605194880602,1.4971581988187723,-0.3473851893791538,0.08139570048511705,bat,normal,RCB,0,1,0,1,2,0.1206896551724138,0.06896551724137931
143,144,2009,East London,East London,CSK,1,SRH,0,CSK,-0.7525305260919315,-0.4511899033194661,-0.9312949311261634,-0.686185446811108,bat,normal,CSK,78,1,1,1,2,0.15517241379310345,0.03448275862068965
144,145,2009,Durban,Durban,RR,1,KXIP,0,KXIP,-0.9403135533646445,-0.6980409167748955,-1.2889041792562217,-1.156282274005919,field,normal,RR,78,0,1,0,2,0.2241379310344828,0.1724137931034483
145,146,2009,Durban,Durban,KKR,1,DD,0,KKR,-1.4655893447683503,-1.3885445439386979,0.11000165819339103,0.6826556146758458,bat,normal,DD,0,1,0,1,2,0.10344827586206896,0.1206896551724138
146,147,2009,Centurion,Centurion,SRH,1,MI,0,SRH,-0.9312949311261634,-0.686185446811108,0.729605194880602,1.4971581988187723,bat,normal,SRH,19,1,1,1,2,0.03448275862068965,0.1206896551724138
147,148,2009,Centurion,Centurion,RCB,1,RR,0,RR,-0.3473851893791538,0.08139570048511705,-0.9403135533646445,-0.6980409167748955,field,normal,RR,0,0,0,0,2,0.06896551724137931,0.2241379310344828
148,149,2009,Centurion,Centurion,CSK,1,KXIP,0,CSK,-0.7525305260919315,-0.4511899033194661,-1.2889041792562217,-1.156282274005919,bat,normal,CSK,12,1,1,1,2,0.15517241379310345,0.1724137931034483
149,150,2009,East London,East London,MI,1,DD,0,MI,0.729605194880602,1.4971581988187723,0.11000165819339103,0.6826556146758458,bat,normal,DD,0,1,0,1,2,0.1206896551724138,0.1206896551724138
